review,label
"Impossible de payé par carte bancaire que se soit via l'appli ou sur votre site internet, j'ai essayé avec 3 différentes CB, on m'indique "" carte non éligible"" une honte pour une grande entreprise comme la vôtre, puis la lenteur du serveur c'est horrible ça m'a fait pensé à l'internet des années 2000",1
Il manque des donnée pour payé par edinar D17,1
"Lorsque j'appuie sur paiement facture, j'ai toujours ce message qui s'affiche ""une erreur est survenue. Veuillez réessayer ultérieurement ""	",1
TT vous remercie et vous informe que votre reclamation est enregistree le 24/04/2020 11:39:25 sous la reference 1-NN8GVN7. j'ai versé 30 dt à un N abonnée indiqué dans la réclamation qui n'est pas arrivé jusqu'à aujourd'hui... je pense que j'ai le droit de savoir.. 👹👹	,1
Voleurs 25 GB = 30 Dt et réseau 0	,1
"Le paiement postal dans l'application ne marche pas et lorsque je choisi le paiement par la carte postale, la page de la paiement bancaire s'ouvre non de celle de la poste	",1
Lforfait 25 go avant il est de 25 dt est après il est de 30 dt pourquoi just 5 d tu viens de perdu tes clients tt c'est bizzare ça	,1
Ça fait une éternité que j'essaie de payer les factures d'internet avec.. ça fonctionne pas.. une grande déception..	,1
Problème de paiement en ligne. ..le navigateur se bloque	,1
"Je dois avoir un numero mobile TT pour pouvoir créer un compte !!??? Mais si j'en ai pas , et je veux payer mes factures pour une ligne fixe !! ?? C'est une perte du temps	",1
Comment introduire le code client. J'ai essayé comme ceci. x.xxxxxxxxx comme indiquer a la facture. Mais il me dit verifier le code client. Merci	,3
Le paiement par carte de la poste tunisienne pourtant vous le proposez mais réellement ça se bascule sur un formulaire destiné au CB	,1
Pourquoi le forfait 25Go a passé a 30d au lieu de 25?	,1
Toujours erreur lors de paiement en ligne je peux pas payer	,1
Mon numéro corporate ne marche pas !!! Catastrophique	,1
Un erreur lors de passer un offre de 6 go internet... c'est bizarre !!!	,1
Arnaqueurs le prix de l'Internet ds tt le monde ne cesse pas de s'abaisser. 0 service pour 5dt de plus.	,1
Mode paiement ne marche pas s est pas comme d habitude	,1
le payement par compte postal ne se fait plus,1
honte a vs a votre service technique..10 réclamations et un mois d attente.. et tjrs pas de solution,1
Svp le paiment en ligne ne passe pas,1
Pourquoi le paiement en ligne par my tt ne fonctionne pas ?,1
Tunisie Télécom et alors !!! Ça sert à Quoi s'ajouter des nouvelles options alors que les anciennes sont déjà défectueuses ????? Une semaine pour réparer une cnx ADSL???? CEST LA HONTE !!!,1
"Bonjour j’ai une réclamation depuis le 08.Aout !!!!! Aucune réponse , aucune réaction , les bureau technique fermer , les téléphones personne ne répond : LA HONTE WALLAH",1
"Bjr
Svp ligne int est coupée depuis vendredi soir
J ai fait une reclamation samedi matin
Pas de resultat jusqu a maintenant",1
"Ce n'est pas vrai, je suis abonné Tunisie Télécom (convention syndicale offre illimité), la qualité du service est très catastrophique. L'offre est devenue limitée sans aucun préavis, de plus, la vitesse de téléchargement est très faible. Parfois je n'arrive même pas à ouvrir mon compte mail. Vraiment, c'est la plus mauvaise expérience que j'ai vécu avec Tunisie Télécom par comparaison à Ooredoo et à orange deux opérateurs que j'ai essayé auparavant (leur service est plus meilleur que TT).",1
Connexion mobile rapide et stable,5
Je déposé une demande Internet illimitée a l agence de Ben Arous depuis le 23/06/2020 et aucun réponse jusqu'à ce jour j appelle par téléphone aucun ne répond (domicile Médina jadida 3),1
depuis vendredi la ligne téléphonique est dérangé j'ai fais 2 réclamations vendredi et lundi et jusqu'au maintenant pas de réponse,1
"Le service ADSL que propose Tunisie Telecom à ses clients est totalement médiocre et à revoir, des dysfonctionnements techniques avec des interruptions de service trop fréquentes sans parler de la qualité du débit, et pour couronner le tout, un délai de quelques semaines pour résoudre un problème de synchronisation et clôturer une réclamation, et on nous dit de Consommer Tunisien !!!",1
J’ai pas encore la connexion ADSL pourtant le modem installé depuis lundi,1
3 jours pour avoir un conseiller commercial business et toujours pas de réponse. Aucun numéro ne fonctionne c’est la honte. De pire en pire les entreprises publiques dans notre chère Tunisie,1
"Depuis le 27 février ma ligne fixe est dérangée malgré mes réclamations aucune réponse à part "" envoyez votre numero en privé bla bla bla "" et puis rien",1
"« rappel :C le 9 ème jour sans internet( ADSL) merci Tunisie Telecom, on veut savoir C quoi le problème technique zone terminus métro ben arous? plusieurs réclamations sont faites auprès de vos services sans suites ou sont les responsables et la direction générale de Tunisien Telecom , et on parle de télétravail; cours en ligne et de digitalisation »",1
Votre service client est lamentable on appelle on ne raccoche au nez el ils sont incapables de répondre à nos questions vraiment rien à dire,1
"problèmes synchronisation plusieurs réclamation envoyés mais rien n est fait service inrespensable
Catastrophique",1
Je veux payer online la facture de mon internet mais je ne connais pas le num de la facture... Pourquoi ne pas lier le paiement tout simplement au numéro du téléphone???,1
Très très déçu de votre service technique 😡😡😡 je vous ai réclamé chaque jour pour traiter mon problème ADSL mais toujours la même réponse,1
On attend toujours le réseau de Telecom après le vol des boîtes de dérivation de ben arous a côté des bureaux technique,1
"j'ai un problem qui date depuis 4 mois, mon pere est tres age donc il ne peut pas reclamer chaque semaine .Vue que j'habite en Allemagne , je ne peux rien faire sauf de l'espoire. Depuis Fevrier on attend l'activation de la ligne telephonique pour activer Internet aupres du fournisseur d'acces Topnet , jusqu'a jusqu'à présent rien de nouveau . Svp il faut reagir, ce n'est pas normal 4 mois d'attente pour une simple action..",1
"Bonjour, je viens d'installer une ligne téléphonique avec ADSL depuis plus que deux mois, jusqu’à maintenant je n' ai pas eu ni de connexion téléphonique ou d'internet , nous avons appeler vos services auprès de mon domicile",1
J'ai voulu acheter un forfait internet partagé l'opérateur a refusé m'informant que mon numéro de téléphone n'appartient pas à Tunisie TELECOM alors que mon numéro commence par 98..... bizarre ????!!!!!,1
J’ai un problème avec la ligne téléphonique ( pas de tonalité) et donc pas d’internet et pas de possibilité de travailler. j’ai déjà fait une réclamation. Je vous envoie par messenger mon numéro et la réclamation faite. Merci de trouver une solution.,1
 j'ai une semaine que j'essaie de contacter le service client mais sans succès,1
J'ai fait deux réclamations à tt pour activation de ma ligne téléphonique et pas d' intervention ( il y a plus que 3 mois),1
Bonjour. J'ai un abonnement ADSL smart 4M est-il possible possible d'augmenter le Débit ?,3
Brabi penser à vos clients qui sont sans internet ! Des réclamations faites sans retour de votre part ! J’attends l’activation de ma ligne adsl depuis 1 mois ! C grave !,1
Ligne téléphonique coupée (pas de problème commercial) donc pas d'internet et pas de cours en ligne.,1
j'ai pas pu payer la facture par internet avec e-dinar.,1
"Ça ne marche pas votre truc, le paiement en ligne par carte bancaire ne passe pas !!!",1
hier j'ai voulu essayer cette opération pour éviter les queues d'attentes et utiliser la technologie à distance surtout à cette période d'épidémie mais l'opération n'a pas voulu aboutir lors de la phase de payement. après plusieurs tentatives j'ai cédé et je me suis contenté de me rendre aujourd'hui à une de vos agences ou la file était importante surtout qu'il n'a pas un lieu d'attente sous le soleil.,1
J'arrive pas à accéder sur mon espace client et vous ne répondez pas sur messenger et vous raccrochez lorsqu'on vous appelle.service clients nul,1
"SVP , lors du payement par carte bancaire, c'est quoi le code que je dois ajouter ou dessous du code de la carte (il est en 3 chiffres je pense).",1
"J'ai chargé ma ligne en utilisant ma carte bancaire, j'ai reçu un mail de confirmation de l'achat et la somme a bien été relevée de mon compte mais je n'ai rien reçu au niveau du solde de ma ligne.",1
pourquoi le payement bancaire par carte ne marche pas.pour payer les factures??,1
"pourquoi l'offre 25 go à 25 d valable un mois ne fonctionne pas après 1h du nuit !!!
malgré que le forfait à 10 d de 1h -10h est épuisé ?!",1
je n'arrive pas à payer en ligne!!!!!!!!!!!!,1
"Bonjour,J'ai un problème avec le câble téléphonique coupé au niveau du poteau, pouvez vous nous envoyer un technicien pour le rebrancher si possible pendant le weekend
Adresse 6 rue salambo bhar lazreg la Marsa numéro de la ligne 70690084 . Merci",1
Ma LR est en dérangement depuis le 9/3/20 malgré les différents réclamations aucun signe de vie ! ! ,1
Fly box connexion très faible,1
Toujours pas de connexion depuis 3 jours ... Aucune personne du service technique ne m'a appelé !!!! Vous n'êtes pas du touuuuut professionnel ! C'est HONTEUX,1
"si un sous-traitant lié à votre société fait une intervention au niveau du poteau Télécom et nous coupe la connexion, et même suite à une réclamation et un déplacement jusqu'aux vos bureaux à 2 reprises ils ne veulent pas intervenir en disant que notre réclamation date d'hier donc il faut attendre la semaine prochaine, alors que 2 sous traitants sont déjà disponible !!! C'est la responsabilité de qui !!! Faites vôtre travail convenablement nous sommes en télétravail",1
Vraiment vous avez un service mediocre. Je fais 2 reclamations a cause d'un problème de connexion et je ne recois aucune reponse depuis deux semaines!!!!! C'est inadmissible,1
"je suis nouveau aboné topnet , la connexion est coupé la plus part du temps,",1
"Bonjour, je suis étudiant.J'ai passé 16 jours en Ramadan sans connexion",1
La connexion est devenue trop lente ces dix derniers jours. Y a t-il un problème ?. Est ce que ça va s'arranger ou pas encore?,1
"Bonjour ,je vous demande de bien vérifier le débit wifi de ma ligne internet 73658872 à sidi alouane .Le débit est très faible et parfois il y a des coupures. Très urgent. Merci pour vous",1
j'ai fait 2 réclamation sans retour depuis 2 avril,1
Operation de paiement bloqué ,1
"je n’ai plus d’internet ma facture est payé
Vous avez un service technique qui ne répond jamais depuis plus d’une semaine",1
Bnjr svp j'ai  fixe chez moi sans tonalité alors sans internet,1
J'ai pas pu m'inscrire dans votre site pour effectuer le paiement ?? Comment faire !,1
Depuis le 27/2 j'ai réclamé un dérangement de ma ligne téléphonique et jusqu'à maintenant rien n'a été fait,1
Connexion faiiiiiiiiible,1
"Ma ligne téléphone est hors service depuis hier soir. Du coup, Adsl aussi",1
non-conformité du contrat 8 méga au débit attribué qui est en réel 4 méga seulement.,1
 aucun passage de technicien (zone khzema-est Sousse),1
vraiment c honteux votre service inrespensabl plusieurs réclamation depuis un mois mais rien n est fait,1
Service irresponsable non professionnel j'ai déposé plusieurs réclamations plus qu'un mois mais en vain c'est de la honte !!!!,1
Le technicien sur terrain est nul.. jattends son arrivée depuis le 07-04 pour verifier la ligne extérieure .. il arrive et quite vite faus sans finaliser son travail ..apparament il branché ma ligne sur le port dun autre client.et me demande su voisin reclame merci de ne pas communiquer mon numéro.. Internet ne fonctionne toujours pas..je lappelle refuse de retourner et me raccrohe au nez.. mon fournisseur ne cesse pas de vous relancer mes reclamations et rien de votre part... mon travail est bloqué .. veuillez bouger,1
"pas de personnel chez vous pour rétablir la connexion .
C'EST HONTEUX !!!!!!!!!!!!!!!!!",1
Le 18 mars 2020 ( avant confinement générale) je me suis dirigé vers le local de l'équipe technique zarzouna et il m'ont dit qu'ils vont venir l'après midi mais aucun technicien n'a venu.,1
mon num 98989208 etait optica j ai payer toutes mes factures jusqu au moi mai 2020 et toute etait en régle mais apres que jai annulé mon contrat au service comercial au kef et ma ligne est devenu offre pré -1=11 j la surprise c est que jai trouvé que tunisie telecom a ajouter recament une facture de montant de 908 dinars .je voudrai une explication avant de porter plainte au tribunale administratif .jattend votre explication et merci,1
Impossible de payer les factures fixes ( transaction non autorisée)	,1
payement facture en ligne pas accessible	,1
Je n'arrive pas à payer avec ma carte bancaire il est préférable d adopter une façon plus simple comme chez orange *139#	,1
Toujours serveur introuvable,1
Je ne peux pas payer mes facteur il me dit un problème est survenue revenir ultérieurement,1
A améliorer vous pouvez mieux faire,1
Réseau amélioré internet plus Kirapide,5
Le paiement bancaire des factures ne marche pas,1
Le code fourni n'est pas valide,1
Le paiement par carte bancaire ne fonctionne pas,1
20dt pour 25Go si non dégage,1
Internet ne fonctionne pas,1
quel est le code pour suivre la consommation Internet sim corporate,3
Vous le savez déjà que la majorité des tunisien n'ont pas de carte bancaire comme mon ca alors pourquoi toujours vous rejetez la carte postale???,1
Voulez-vous s'il vous plaît permettre le paiement et la recharge via carte postale,3
Revenir à l'ancien prix du forfait,1
Revenir à l'ancien prix du forfait 25G 20D,1
Prix élevé de forfait,1
Trop cher l internet mobile,1
25G pourquoi 30Dt!,1
Revenir a l'ancien prix du  25 giga	,1
Le resau est catastrophique,1
Revenir a l'ancien prix du forfait,1
répondez a la réclamation,1
Le paiement par carte postale ne fonctionne pas …,1
annuler le forfait de 30 dinar ,1
revenir a l'ancien prix du forfait 25go a 25d,1
Forfait 25g b 30dt !!! Pourquoi	,1
reventir a l'ancien prix du 25go,1
reventir a l'ancien prix du forfait,1
le prix du forfait est très élevé,1
"voleur , revenir a l'ancien prix du forfait 😡😡😡",1
" je passe forfait 10,5dt ne dure pas que 15j malgre j'ai pas ouvrir des videos  !!!!! deçue :/",1
Rades plage les lignes fixes sont coupées depuis le début février et l'Internet avec,1
Quand vous aller venir m'installer le fixe pour L'ADSL S'il-vous-plaît je travail avec !?!,1
JE FAIS UNE DEMANDE POUR INTERNET ILLIMITE ET MALHEUREUSEMENT JQTTENDS JUSQUA MAINTENANT,1
On a fait un abonnement avec topnet Bizerte il ya plusque 2 semaine et on attend encore que vous venez installer une ligne est ce que il y a un délais ( type d abonnement adsl ),1
Debit ADSL nullllllll,1
Vous auriez dû regler les reclamations de vos clients ADSL au lieu de faire du marketing en periode de crise. Dernières réclamation a travers topnet le 29 fevrier sans réponse et sans amélioration.,1
Tunisie Télécom La connexion Internet est interrompu à Cité Erriadh Sousse depuis des jours. Le service technique ne veut pas intervenir. Que doit on faire ??,1
 réparer le bug au niveau du paiement des factures au niveau de votre votre site,1
des parasites sur le telephone jai essaye de vous contacter mais aucune reponse,1
2 jours sans cnx stable c pas possible,1
Tunisie telecom est une entreprise qui n'est pas sérieuse ma connexion internet fibre ne fonctionne pas et j'ai des pannes répétitives ,1
 aucune réactivité des services techniques à chaque fois il faut des pistons au niveau de TT pour rétablir la connexion...c'est pas sérieux j'ai décidé de changer d'opérateur.,1
"ligne int est coupée depuis vendredi soir
J ai fait une reclamation samedi matin
Pas de resultat jusqu a maintenant",1
"Tant que je n,ai pas de réseau Wi-Fi je n ,ai pas besoin de votre amour",1
l'internet ne fonctionne plus chez moi et en vérifiant il se trouve que c'est un problème de tonalité,1
30mn et votre service client ne répond pas! On vous appel deja pour un défaut de votre part donc au moins Un peux de respect pour les gens.,1
G passé 3 réclamations et pas de retour,1
internet adsl coupé depuis 2 jrs..,1
J ai un problème de wifi qui persiste depuis 10 jours ,1
"Une explication svp, chaque fois vous couper le forfait avant que celui ci se termine ☹☹☹",1
un conseiller te lâche depuis le début!-,1
comment vous expliquez que la data est bouffée alors que les données mobiles sont désactivés,1
l'internet ne fonctionne plus chez moi et en vérifiant il se trouve que c'est un problème de tonalité,1
Je suis dégoutée de votre service de vos réponses en appelant votre service client,1
services clientles non professional,1
il arnaquent leurs clients. aucun suivi ni traitement des reclamations! que du bla bla bla,1
"Ça fait plus que 2 semaines que je fais des réclamations sans succès vous êtes catastrophiques, vous n'avez aucun respect vis à vis de vos clients",1
"réseau donné mbile il est faible et très intermittent, surtout si vous êtes à l'extérieur la ville.",1
savoir comment passer le forfait netbox 4g data only ils ont dit payer 1 dinar et tu trouve 1go j'ai payer 2 dinar et  rien,1
"Une société exploiteuse a levé 5 dinars dans le forfait le plus recherché de Tunisie et ne pense pas à ses clients, tous préoccupés par le profit financier.",1
diminuer le prix et arrêtez du voler 25g=25dt....,1
Pourquoi on ne peut pas suivre le solde du forfait Facebook ?,1
"j'ai payé abonnement 20 méga , je trouve 4.5 méga!!!",1
Service technique injoignable ,1
a chaque fois vous couper le forfait mobile avant que celui ci se termine,1
j'ai contacté le service technique pour réparer la panne après 4 jours de la coupure me disait il fait mauvais temps en peut pas et voila ça fait une semaine tout le quartier sans téléphone ni internet,1
pourquoi l'offre 25 go à 25 d valable un mois ne fonctionne pas après 1h du nuit !!!,1
Problème de paiement en ligne. ..le navigateur se bloque	,1
"Je dois avoir un numero mobile TT pour pouvoir créer un compte !!??? Mais si j'en ai pas , et je veux payer mes factures pour une ligne fixe !! ?? C'est une perte du temps	",1
"votre service technique est nul !
j'ai reçu le modem depuis le 2 septembre et j'attends toujours l'activation de la ligne telephonique (même pas l'internet!!!!)
suite à un contact direct avec l'agence, on me disait qu'une équipe se déplacerai le jours même pour vérification de l'installation, mais vous pouvez imaginer le reste de l'histoire ...",1
SVP une demande ADSL WAFFI depuis MAI 2029 et aucune réponse jusqu'à nos jours : demande en attente jusqu'à quand,1
"C'est pas sérieux de tout les réclamations se poursuivent depuis plus de 04 mois aucune suite et aucune réaction.
Donc vous êtes des menteurs et c'est tout pour ne pas dire autre chose.",1
"Bonjour j’ai une réclamation depuis le 08.Aout !!!!! Aucune réponse , aucune réaction , les bureau technique fermer , les téléphones personne ne répond : LA HONTE WALLAH",1
DEPUIS UN MOIS NOUS VOUS DEMANDONS DE PARVENIR DE REGLER LA PANNE DE LA LIGNE 74229197 ET JUSQUA CE JOUR PAS DE REPONSE,1
4 réclamations et aucune intervention ! Des déplacements sur place pour nous dire que ceci est le service commercial et que vous n'avez aucune relation avec le service technique de la région! On paye de l'argent pour qui alors ?!,1
"J'ai réclamé depuis plus q'un mois maintenant pour avoir une ligne téléphonique, mais toujours pas de réponse, vous vous moquez des gens ou quoi?? je peux savoir ce qui vous empêche de faire votre travail et pourquoi mettez-vous autant de temps à traiter les réclamations de vos clients!! vraiment jamais vu!! service mediocre.",1
"Toujours service nul, vous m'avez envoyé un message pour récupérer le modem de mon pack ADSL alors que la ligne internet en dehors de ma maison est inexistante, je n'ai eu même pas un technicien de vous chez moi, aucun câble branché à l'extérieur de ma maison, c'est à dire à la boîte de l'internet qui se trouve à côté de ma maison, aucune trace. J'ai essayé de réclamer auprès de votre boutique de Rue du Ghana au passage et la conseillère qui bien évidemment était complètement incompétente et incapable de gérer ce genre de soucis. Vraiment c nul. Service mauvais, service technique 0, et des conseillères qui ne savent pas communiquer avec les clients ni même comprendre les problèmes et les anomalies et savoir expliquer et entendre. Et en fin du mois vous demandez le paiement du service.
Mais quel service !!!! Et quelle société !!!!",1
"j attend toujours l intervention du service technique apres 100 reclamations, toujours aucun retour!! apprenez a fidéliser vos clients!!!",1
"Réclamation men Juin w aujourd'hui selon votre service clients ""la réclamation n'a pas encore traitée"".",1
"Ma demande d’une ligne fixe et internet date du 14/05/2020, aucune réponse",1
J ai voulu payer mes factures par internet mais vainement,1
 Je ne vais pas payer une facture que j'ai déjà payée. Veuillez régler votre système de payement en ligne si vous avez un problème.,1
annuler le forfait de 30 dinar ,1
revenir a l'ancien prix du forfait 25go a 25d,1
J'ai voulu acheter un forfait internet partagé l'opérateur a refusé m'informant que mon numéro de téléphone n'appartient pas à Tunisie TELECOM alors que mon numéro commence par 98..... bizarre ????!!!!!,1
J’ai un problème avec la ligne téléphonique ( pas de tonalité) et donc pas d’internet et pas de possibilité de travailler. j’ai déjà fait une réclamation. Je vous envoie par messenger mon numéro et la réclamation faite. Merci de trouver une solution.,1
 j'ai une semaine que j'essaie de contacter le service client mais sans succès,1
J'ai fait deux réclamations à tt pour activation de ma ligne téléphonique et pas d' intervention ( il y a plus que 3 mois),1
Bonjour. J'ai un abonnement ADSL smart 4M est-il possible possible d'augmenter le Débit ?,3
Brabi penser à vos clients qui sont sans internet ! Des réclamations faites sans retour de votre part ! J’attends l’activation de ma ligne adsl depuis 1 mois ! C grave !,1
Ligne téléphonique coupée (pas de problème commercial) donc pas d'internet et pas de cours en ligne.,1
je veut désactiver forfait internet,1
j'ai pas pu payer la facture par internet avec e-dinar.,1
"Ça ne marche pas votre truc, le paiement en ligne par carte bancaire ne passe pas !!!",1
Tunisie Télécom et alors !!! Ça sert à Quoi s'ajouter des nouvelles options alors que les anciennes sont déjà défectueuses ????? Une semaine pour réparer une cnx ADSL???? CEST LA HONTE !!!,1
"Bonjour j’ai une réclamation depuis le 08.Aout !!!!! Aucune réponse , aucune réaction , les bureau technique fermer , les téléphones personne ne répond : LA HONTE WALLAH",1
payement rapide merci telecom,5
"Bonjour, Tunisie Télécom, j’ai une panne de ligne téléphonique depuis le 13/12 dernier et malgré mais maintes réclamations jusqu’à ce jour aucun signe de vie de votre établissement, prière de faire le nécessaire si on peut le dire dans les meilleurs délais",1
"Ça fait plus que 3 jours que je fais des réclamations sans succès,vraiment vous êtes catastrophiques, vous n'avez aucun respect vis à vis de vos clients",1
Ça fait un mois une coupure de connexion,1
vous nous dites de deposer une réclamation et après ni retour ni ri1 je ne c pas quoi faire vraiment c catastrophique une complète négligence au client,1
 internet non fonctionnel depuis 2 semaines avec abonnement WAFFI,1
aucun technicien n est venu ou n a appelé et a chaque visite a l agence j j'entends le même discours.,1
Bjr J ai des problèmes avec internet depuis 1mois pas de connexion voici le numéro de ma ligne téléphonique 70694808 et voici mn numéro personnel 50636091 et ma référence 090/090/RA/19348/22112019 Merci de résoudre mn problème,1
"j'ai passé un forfait 200mo, j'ai payé 900 mellime sans recevoir le forfait",1
il faut diminuer le prix des forfait internet c'est pas normal 200mo pour 1 dinar et elle ne dure pas plus que 2 heures,1
connexion adsl tres tres faible,1
La tortue est plus rapide que vos services .une panne qui dure 10jours et pas encore réparé .Télécom en marche arrière,1
le service technique ne répond jamais 😡😠😠😠😠,1
Ligne telephonique coupée depuis 5 jour,1
service client mahdia ne répond pas,1
"probleme de ""contrôleur injoignable"" c'est à cause de votre mal branchement",1
"Bonjour,
Je suis Mahdi ELBORGI
Agent de la STEG
J'ai 06 cartes Télécom qui ne peuvent pas être grattés
J'ai réclamé à l'agence de Ben Arous depuis le 14/10/2019 sous le numéro 1-51364799031
N° de téléphone : 97742074
Jusqu'à présent, j'ai pas reçu aucune réponse",1
j'ai un abonnement waffi 10MO presque 3 semaine connexion coupée,1
service zero zero zero reclamation depuis plus de 3jour sans aucune réponse ,1
"Lundi, vous m'avez communiqué un modem VDSL qui ne fonctionne toujours pas alors que j'ai reçu un message de topnet me disant que l'internet doit fonctionner. ",1
Un service technique inexistant qui n'est pas capable de repondre.,1
Je suis abonné d'un ligne adsl depuis 2015. Depuis presque deux mois j'avais un problème d'interruptions de connexion à moyen de chaque 5 à 15 minutes.,1
"Depuis la survenance du problème je passais des reclamations au service client, sans qu'ils fournissent le moindre effort pour la résolution de problème. Ils me prennent en tant qu'un chien. ",1
55 jours en attente d'une installation d'une ligne téléphonique. ,1
Si vous repondez aux rèclamations client ca serais plus interessant😲 tjs sans reponses mes reclamations,1
pourquoi c'est impossible de payer facture telecom en web : Sauf erreur ou omission de notre part,1
Merci de traiter les réclamations a temps au lieu de ces publications.,1
Un contrat waffi de 10mega et je ne reçoit même pas un méga.,1
J'ai mon téléphone fixe dérangé depuis le 24 avril,1
"Service lamentable, ça fait plus de trois mois que j attends qu'on m'installe le wifi",1
"Un service catastrophique, je passe la journée à faire des réclamations sans aucun retour de votre part !!",1
Ça fait maintenant 4 semaines que je suis sans connexion internet avec 25 réclamations !!!,1
J ai une coupure de ligne depuis un mois ,1
Est-il normal que j'ai 100 MB de forfait qui n'ouvre rien et demande qu'il faut épuisiez le forfait pour que je puisse recharger ! ,1
prix trés élevé de l'internet mobile,1
impossible de payer en ligne ,1
payement ne marche pas depuis plusieur semaine !!,1
Svp comment arrêter un forfait internet mobile ?,3
Je l'ai installé mais je n'ai rien reçu!!!!!!! Bizarre!!!!,1
j'ai un abonnement waffi qui marche beaucoup plus mieux ,1
Comment je peux désactiver le forfait internet 750Mo/7jours. Renouvellement automatique,1
encore une fois une chute au niveau du debit de l'adsl,1
Paiement en ligne nul....je ne peut pas payer....,1
1198 et 1298 indisponibles aujourd'hui,1
j'appelle 1298 sans aucune suite !!!!,1
" depuis 20 jours le village de tamezret gabes est sans internet et, NON, ce ne sont pas les modems qui sont en panne...
trouvez nous une solution c pas possible ",1
Depuis octobre 2015 je rencontre le problème de connexion de l'adsl(déconnexion sans cesse) Malgré mes réclamations téléphonique et écrite (07/11/2016 au nom de directeur générale)Et des rencontres avec Mr.le chef d'agence de Rades et réclamation écrite (20.01.2016),1
"Client TT, je suis extrêmement mécontent de l'attitude que vos services ADSL viennent de montrer à notre égard.",1
De multiples appels aux services clients PAS DE REPONSE ,1
" Depuis la dernière semaine du mois de Ramadan, mes deux lignes téléphoniques sont coupées",1
les responsables du service technique n'ont rien pu faire m'expliquant que c'est la société sous-traitante qui est responsable.,1
 je contacte le service clients qui fait des réclamations sur les réclamations sans réponses et toujours pas de réponses ,1
pas d'internet depuis trois jours!,1
"j'ai déposé mon dossier depuis le 28 juillet pour avoir une ligne fixe, pas encore de retour",1
Deux mois que ma ligne de tel. Fixe est dérangée.,1
Deux mois que je fais des reclamations quasi quotidiennes qui sont le lendemain supprimé par vos services techniques pour soit disant problème réglé.,1
je ne peut pas suivre ma consommation forfait Facebook 3G,1
pourquoi switcher sur la 4g quand votre 3g n'est pas top (pour ne pas dire qu'elle est très très lente). Et je pense que nous allons payer des forfaits internet mobil encore plus chers.,1
Depuis 2 jours et jusqu aujourd'hui j'ai eu des coupures de connexion mobiles,1
ma smart adsl!!! 7js sans demarrer l'internet sur offre tt ADSL ; serie 284577... aide svp..,1
"connexion de l'internet mobile , tres faible , contacter moi",1
Des milliers de reclamations et de contacts aux votre CENTRE TELEPHONIQUE et aux SERVICES TECHNIQUES et rien est reglé,1
Je vais arreter de payer les factures avec ce service,1
j ai contacté votre service 1298 mais sans réponse il m'ont passé le service client ca sonne sans réponse donc j ai pas trouver la solution,1
"ça sonne à l'infi, personne n'est à l'écoute!!!",1
la connexion adsl est tellement lente que je n'arrive même pas a faire un test de débit,1
ma ligne téléphonique fix est dérangée et je suis dépourvu de ma connexion internet,1
c'est quoi ce problème de réseau pour payer une facture de téléphone et quand est ce que ça va se débloquer (grand Tunis) merci,1
"encore pas d'internet, ni téléphone fixe pour la troisième semaine",1
ca fait presque un mois que le téléphone fixe ne marche plus ni la connexion internet,1
Vos services très médiocres et vos employés sont très paresseux Cela fait bientôt 2 mois maintenant et mon téléphone de quartier et le câble internet ne sont pas fixes,1
"Pas de connexion , des débits non conforme , une infrastructure non stable",1
un service client au dessous de la moyenne .....,1
"Bonjour, j’ai passé une réclamation à la date du 18/04/21 , le problème n’est pas encore résolu et votre technicien n’a pas toujours appelé, je travaille à distance et je risque de perdre mon travail à cause de vous d’une part, et d’autre part mes enfants font leurs études à distance, vraiment je me trouve dans une situation très critique à cause de votre incompétence",1
"Quand est-ce que vous allez comprendre que tout le monde est au télétravail!!?
Y en a marre des coupures qui durent au delà d’une semaine!!
C’est inadmissible",1
Demande de résiliation faite depuis le 1 Avril sans avoir aucune réponse de la part de vos fameux techniciens. Quel service et quel professionnalisme!!,1
"Ma réclamation depuis 25 mars et jusqu'à maintenant pas de réponse malgré des rappels et des rappel, l'autre fois vous m'avez ez promis de réglé ce problème et nous sommes le 24 avril,,,",1
Aucun retour sur ma réclamation.je n' ais plus de connection,1
Le service de payement en ligne ne fonctionne pas .pourquoi?,1
Connexion zéro avec débit 1.8 au lieu 12,1
Pas de connexion depuis samedi matin. Si ca continu jusqu'à ce soir --> C'est la rupture du contrat sans hésitation. J'en peu plus la !,1
Pas de connexion depuis 2 semaines zone borj cedria on veux des explications,1
"Bonjour, svp j'ai une réclamation concernant ma facture n° 20210477750, que j'ai payé deux fois!",1
Je paye chaque mois un forfait de 8 Mo et voilà ce que je reçois à la maison j'ai fait des réclamations des centaines mais toujours rien sans solution,1
Je veux un technicien pour résoudre le problème sinon je vais terminer le contrat,1
Je viens de payer ma facture mais ca ne fonctionne pas,1
Bonjour j'ai demandé la résiliation de mon abonnement pour défaut de débit le test me donne 3 ou 4 au lieu de 12 je ne vois plus rien je deviens malade à cause de vous,1
"Aucune assistance technique, Appel support technique 45 mn sans réponse !!!",1
"J'ai besoin d'un technicien s'il vous plaît
C'est pas normal !! Le problème persiste malgré j'ai fais tous les testes nécessaire.
Aucune réponse claire de votre part",1
"le numéro du service client est toujours occupé
Qu'est-ce que je vais faire ???",1
même mes reclammation ne sont ma prises en considération !! ,1
j'ai payé toutes les factures mais quand je consulte mes factures je trouve que je dois payer le mois d'avril,1
